title,index,text_id,speaker_id
AisazuNihaIrarenai,9,00000b18,00000b57
AisazuNihaIrarenai,9,00000b4d,00000b43
AisazuNihaIrarenai,9,00000b59,00000b43
AisazuNihaIrarenai,9,00000b56,00000b57
AisazuNihaIrarenai,9,00000b1b,00000b57
AisazuNihaIrarenai,9,00000b54,00000b24
AisazuNihaIrarenai,9,00000b20,00000b43
AisazuNihaIrarenai,10,00000b7b,00000b7d
AisazuNihaIrarenai,10,00000b82,00000b7d
AisazuNihaIrarenai,10,00000b7f,00000b7d
AisazuNihaIrarenai,10,00000b8a,00000b7d
AisazuNihaIrarenai,12,00000bd1,00000bc3
AisazuNihaIrarenai,14,00000c21,00000c2d
AisazuNihaIrarenai,14,00000c3e,00000c2d
AisazuNihaIrarenai,14,00000c12,00000c39
AisazuNihaIrarenai,15,00000c63,00000c57
AisazuNihaIrarenai,15,00000c4f,00000c57
AisazuNihaIrarenai,16,00000ca8,00000c95
AisazuNihaIrarenai,16,00000c7f,00000c95
AisazuNihaIrarenai,17,00000cd5,00000cd0
AisazuNihaIrarenai,18,00000cf1,00000ce5
AisazuNihaIrarenai,18,00000ce4,00000cfd
AisazuNihaIrarenai,18,00000cf0,00000ce5
AisazuNihaIrarenai,19,00000d0d,00000d27
AisazuNihaIrarenai,19,00000d16,00000d0b
AisazuNihaIrarenai,19,00000d12,00000d27
AisazuNihaIrarenai,19,00000d2a,00000d29
AisazuNihaIrarenai,19,00000d0a,00000d29
AisazuNihaIrarenai,20,00000d3c,00000d43
AisazuNihaIrarenai,21,00000d79,00000d6f
AisazuNihaIrarenai,23,00000de4,00000dd0
AisazuNihaIrarenai,23,00000ddc,00000dd0
AisazuNihaIrarenai,24,00000e31,00000e2a
AisazuNihaIrarenai,25,00000e4e,00000e41
AisazuNihaIrarenai,25,00000e4a,00000e4d
AisazuNihaIrarenai,25,00000e57,00000e41
AisazuNihaIrarenai,25,00000e36,00000e54
AisazuNihaIrarenai,27,00000eb1,00000e99
AisazuNihaIrarenai,27,00000e94,00000eb4
AisazuNihaIrarenai,27,00000eb3,00000eb4
AisazuNihaIrarenai,28,00000ecb,00000ebe
AisazuNihaIrarenai,28,00000ecb,00000ecd
AisazuNihaIrarenai,28,00000ecc,00000ebf
AisazuNihaIrarenai,28,00000ebd,00000ebf
AisazuNihaIrarenai,29,00000ee3,00000ee2
AisazuNihaIrarenai,30,00000f2d,00000f24
AisazuNihaIrarenai,30,00000f34,00000f50
AisazuNihaIrarenai,30,00000f2c,00000f24
AisazuNihaIrarenai,30,00000f52,00000f24
AisazuNihaIrarenai,30,00000f2e,00000f50
AisazuNihaIrarenai,30,00000f22,00000f50
AisazuNihaIrarenai,31,00000f65,00000f6d
AisazuNihaIrarenai,31,00000f86,00000f6d
AisazuNihaIrarenai,32,00000feb,00000fef
AisazuNihaIrarenai,33,0000100a,00000fff
AisazuNihaIrarenai,33,0000101a,00000fff
AisazuNihaIrarenai,33,00001032,0000104b
AisazuNihaIrarenai,34,0000107e,00001064
AisazuNihaIrarenai,34,00001070,00001064
AisazuNihaIrarenai,34,00001058,00001064
AisazuNihaIrarenai,35,0000109e,000010a8
AisazuNihaIrarenai,35,000010a0,000010a8
AisazuNihaIrarenai,36,0000110a,000010ef
AisazuNihaIrarenai,38,0000113a,00001147
AisazuNihaIrarenai,38,0000113d,00001147
AisazuNihaIrarenai,38,00001134,00001149
AisazuNihaIrarenai,39,00001153,00001167
AisazuNihaIrarenai,39,0000117d,00001167
AisazuNihaIrarenai,40,0000118e,000011a7
AisazuNihaIrarenai,40,0000118b,0000118d
AisazuNihaIrarenai,40,00001187,000011a7
AisazuNihaIrarenai,41,000011d9,000011ce
AisazuNihaIrarenai,41,000011d6,000011ce
AisazuNihaIrarenai,41,000011d1,000011ce
AisazuNihaIrarenai,43,00001222,00001259
AisazuNihaIrarenai,43,00001265,00001259
AisazuNihaIrarenai,44,00001294,0000127d
AisazuNihaIrarenai,46,00001303,000012ee
AisazuNihaIrarenai,46,0000130c,00001338
AisazuNihaIrarenai,48,000013a7,00001396
AisazuNihaIrarenai,48,0000139c,00001394
AisazuNihaIrarenai,48,00001391,00001394
AisazuNihaIrarenai,50,00001455,00001442
AisazuNihaIrarenai,50,00001440,0000142c
AisazuNihaIrarenai,51,00001472,00001495
AisazuNihaIrarenai,51,00001463,0000148f
AisazuNihaIrarenai,51,000014a3,00001482
AisazuNihaIrarenai,52,000014d0,000014bc
AisazuNihaIrarenai,52,000014dd,000014b4
AisazuNihaIrarenai,53,000014f5,00001516
AisazuNihaIrarenai,55,00001583,00001571
AisazuNihaIrarenai,55,00001582,0000157a
AisazuNihaIrarenai,55,00001577,00001571
AisazuNihaIrarenai,56,000015b2,000015a2
AisazuNihaIrarenai,56,000015af,000015a2
AisazuNihaIrarenai,57,000015ec,000015eb
AisazuNihaIrarenai,57,000015f6,000015eb
AisazuNihaIrarenai,58,0000161f,0000160b
AisazuNihaIrarenai,60,00001694,0000168a
AisazuNihaIrarenai,60,00001684,000016a6
AisazuNihaIrarenai,60,000016b0,0000168c
AisazuNihaIrarenai,60,00001682,0000168a
AisazuNihaIrarenai,61,000016c5,000016cf
AisazuNihaIrarenai,61,000016c3,000016ce
AisazuNihaIrarenai,61,000016c9,000016cf
AisazuNihaIrarenai,61,000016c6,000016cf
AisazuNihaIrarenai,61,000016b7,000016ce
AisazuNihaIrarenai,61,000016c8,000016ce
AisazuNihaIrarenai,63,00001714,00001715
AisazuNihaIrarenai,63,00001722,00001715
AisazuNihaIrarenai,64,00001742,00001752
AisazuNihaIrarenai,64,0000176b,0000175d
AisazuNihaIrarenai,65,00001782,0000179b
AisazuNihaIrarenai,65,00001776,00001779
AisazuNihaIrarenai,65,0000179c,000017a0
AisazuNihaIrarenai,67,00001823,0000181d
AisazuNihaIrarenai,68,00001856,00001859
AisazuNihaIrarenai,68,0000183f,00001841
AisazuNihaIrarenai,68,0000182b,00001859
AisazuNihaIrarenai,68,00001835,00001841
AisazuNihaIrarenai,69,00001882,00001877
AisazuNihaIrarenai,69,00001898,00001877
AisazuNihaIrarenai,69,00001873,00001883
AisazuNihaIrarenai,70,000018ac,000018a7
AisazuNihaIrarenai,70,000018b4,000018ad
AisazuNihaIrarenai,70,000018a0,000018a7
AisazuNihaIrarenai,70,000018b2,000018a7
AisazuNihaIrarenai,70,000018b8,000018a7
AisazuNihaIrarenai,70,000018ab,000018a7
AisazuNihaIrarenai,70,000018a3,000018a7
AisazuNihaIrarenai,70,000018c3,000018ad
AisazuNihaIrarenai,71,000018d3,000018ca
AisazuNihaIrarenai,71,000018dd,000018ca
AisazuNihaIrarenai,71,000018c5,000018ca
AisazuNihaIrarenai,71,000018d8,000018ca
AisazuNihaIrarenai,71,000018d0,000018ca
AisazuNihaIrarenai,72,000018f8,00001901
AisazuNihaIrarenai,72,000018ef,000018eb
AisazuNihaIrarenai,72,00001905,00001909
AisazuNihaIrarenai,73,00001935,00001955
AisazuNihaIrarenai,73,00001920,00001928
AisazuNihaIrarenai,73,0000191d,00001952
AisazuNihaIrarenai,73,0000193d,00001952
AisazuNihaIrarenai,74,0000196e,0000196b
AisazuNihaIrarenai,74,0000196d,00001966
AisazuNihaIrarenai,74,00001965,00001966
AisazuNihaIrarenai,74,00001968,0000196b
AisazuNihaIrarenai,74,00001960,0000196b
AisazuNihaIrarenai,74,0000195f,0000196b
AisazuNihaIrarenai,74,0000195d,0000196b
AisazuNihaIrarenai,75,0000197a,0000199a
AisazuNihaIrarenai,75,00001991,000019a8
AisazuNihaIrarenai,75,00001989,00001977
AisazuNihaIrarenai,76,000019bb,000019ce
AisazuNihaIrarenai,76,000019cb,000019ce
AisazuNihaIrarenai,76,000019c3,000019ce
AisazuNihaIrarenai,76,000019c1,000019bc
AisazuNihaIrarenai,77,000019fd,000019fa
AisazuNihaIrarenai,77,00001a02,000019ec
AisazuNihaIrarenai,77,000019ff,000019f0
AisazuNihaIrarenai,77,000019e9,000019fa
AisazuNihaIrarenai,77,000019e4,000019f0
AisazuNihaIrarenai,79,00001a41,00001a75
AisazuNihaIrarenai,79,00001a59,00001a75
AisazuNihaIrarenai,79,00001a66,00001a75
AisazuNihaIrarenai,80,00001a8b,00001aae
AisazuNihaIrarenai,80,00001a8a,00001aad
AisazuNihaIrarenai,81,00001afc,00001aef
AisazuNihaIrarenai,81,00001add,00001ae8
AisazuNihaIrarenai,81,00001ad8,00001acc
AisazuNihaIrarenai,81,00001afd,00001ae8
AisazuNihaIrarenai,82,00001b09,00001b0d
AisazuNihaIrarenai,82,00001b10,00001b0b
AisazuNihaIrarenai,82,00001b19,00001b21
AisazuNihaIrarenai,82,00001b00,00001b1e
AisazuNihaIrarenai,82,00001b27,00001b21
AisazuNihaIrarenai,82,00001b29,00001b0b
AisazuNihaIrarenai,83,00001b2b,00001b53
AisazuNihaIrarenai,83,00001b2c,00001b45
AisazuNihaIrarenai,83,00001b4c,00001b45
AisazuNihaIrarenai,84,00001b8c,00001b7a
AisazuNihaIrarenai,84,00001b72,00001b7e
AisazuNihaIrarenai,84,00001b7d,00001b7a
AisazuNihaIrarenai,84,00001b77,00001b80
AisazuNihaIrarenai,85,00001bbf,00001bae
AisazuNihaIrarenai,85,00001bb0,00001bae
AisazuNihaIrarenai,85,00001b9a,00001bae
AisazuNihaIrarenai,85,00001ba2,00001bbe
AisazuNihaIrarenai,85,00001bb4,00001bae
AisazuNihaIrarenai,86,00001bdb,00001bd3
AisazuNihaIrarenai,86,00001bd9,00001bdf
AisazuNihaIrarenai,86,00001bf4,00001bdf
AisazuNihaIrarenai,86,00001bee,00001bdf
AisazuNihaIrarenai,86,00001bd6,00001bdf
AisazuNihaIrarenai,87,00001c20,00001c26
AisazuNihaIrarenai,87,00001c2c,00001c19
AisazuNihaIrarenai,87,00001c09,00001c0a
AisazuNihaIrarenai,88,00001c59,00001c51
AisazuNihaIrarenai,88,00001c5d,00001c4b
AisazuNihaIrarenai,89,00001c7c,00001c71
AisazuNihaIrarenai,89,00001c85,00001c71
AisazuNihaIrarenai,90,00001cae,00001c9b
AisazuNihaIrarenai,90,00001ca0,00001c93
AisazuNihaIrarenai,90,00001ca5,00001c9e
AisazuNihaIrarenai,90,00001cb6,00001c9b
AisazuNihaIrarenai,91,00001cfc,00001cf7
AisazuNihaIrarenai,92,00001d37,00001d3f
AkkeraKanjinchou,1,00001d46,00001d5b
AkkeraKanjinchou,4,00001db6,00001db0
AkkeraKanjinchou,4,00001d91,00001d8c
AkkeraKanjinchou,4,00001d99,00001db0
AkkeraKanjinchou,4,00001dbc,00001d94
AkkeraKanjinchou,4,00001db9,00001da4
AkkeraKanjinchou,5,00001dd8,00001ddc
AkkeraKanjinchou,5,00001dd3,00001dc7
AkkeraKanjinchou,5,00001dea,00001ddc
AkkeraKanjinchou,5,00001dcb,00001df9
AkkeraKanjinchou,5,00001dd4,00001dc7
AkkeraKanjinchou,6,00001e35,00001dff
AkkeraKanjinchou,6,00001e22,00001e2c
AkkeraKanjinchou,6,00001e00,00001e06
AkkeraKanjinchou,6,00001e16,00001e1a
AkkeraKanjinchou,7,00001e4b,00001e65
AkkeraKanjinchou,7,00001e61,00001e62
AkkeraKanjinchou,7,00001e43,00001e3c
AkkeraKanjinchou,7,00001e4a,00001e40
AkkeraKanjinchou,7,00001e3b,00001e40
AkkeraKanjinchou,7,00001e37,00001e62
AkkeraKanjinchou,8,00001e92,00001e78
AkkeraKanjinchou,8,00001e6c,00001e8c
AkkeraKanjinchou,8,00001e91,00001e78
AkkeraKanjinchou,9,00001ea6,00001eaf
AkkeraKanjinchou,9,00001ebb,00001eaa
AkkeraKanjinchou,9,00001eb5,00001ea9
AkkeraKanjinchou,9,00001eb7,00001ea1
AkkeraKanjinchou,10,00001edc,00001ec7
AkkeraKanjinchou,10,00001ec9,00001ef1
AkkeraKanjinchou,10,00001edd,00001ef1
AkkeraKanjinchou,10,00001ee4,00001eda
AkkeraKanjinchou,11,00001f12,00001f25
AkkeraKanjinchou,11,00001f1b,00001f07
AkkeraKanjinchou,11,00001f1c,00001f07
AkkeraKanjinchou,11,00001f1d,00001f0b
AkkeraKanjinchou,11,00001f0c,00001f07
AkkeraKanjinchou,11,00001f1f,00001f06
AkkeraKanjinchou,12,00001f5d,00001f2a
AkkeraKanjinchou,12,00001f4d,00001f2a
AkkeraKanjinchou,12,00001f2b,00001f3a
AkkeraKanjinchou,12,00001f41,00001f3a
AkkeraKanjinchou,12,00001f59,00001f2a
AkkeraKanjinchou,12,00001f47,00001f2a
AkkeraKanjinchou,13,00001f80,00001f88
AkkeraKanjinchou,13,00001f6c,00001f85
AkkeraKanjinchou,13,00001f6b,00001f88
AkkeraKanjinchou,13,00001f91,00001f88
AkkeraKanjinchou,13,00001f74,00001f88
AkkeraKanjinchou,14,00001fa8,00001fa0
AkkeraKanjinchou,14,00001f97,00001fb0
AkkeraKanjinchou,15,00001fb9,00001fbf
AkkeraKanjinchou,16,00001fe6,0000200c
AkkeraKanjinchou,16,00001ff4,00002001
AkkeraKanjinchou,17,00002018,0000202d
AkkeraKanjinchou,17,00002029,0000202d
AkkeraKanjinchou,17,00002017,0000202d
AkkeraKanjinchou,17,0000200e,0000202d
AkkeraKanjinchou,17,00002027,0000202e
AkkeraKanjinchou,19,00002056,00002062
AkkeraKanjinchou,19,00002075,00002062
AkkeraKanjinchou,20,0000209f,00002087
AkkeraKanjinchou,20,000020b2,00002087
AkkeraKanjinchou,20,0000209c,00002087
AkkeraKanjinchou,20,00002090,000020a4
AkkeraKanjinchou,21,000020b9,000020ce
AkkeraKanjinchou,21,000020dd,000020ce
AkkeraKanjinchou,21,000020c6,000020b8
AkkeraKanjinchou,21,000020e0,000020b8
AkkeraKanjinchou,22,000020f2,000020e5
AkkeraKanjinchou,22,000020e9,000020e5
AkkeraKanjinchou,22,000020f7,000020e5
AkkeraKanjinchou,22,000020f4,000020e5
AkkeraKanjinchou,24,00002120,00002117
AkkeraKanjinchou,24,00002129,00002117
AkkeraKanjinchou,24,00002108,00002113
AkkeraKanjinchou,24,00002124,00002117
AkkeraKanjinchou,25,0000212c,00002134
AkkeraKanjinchou,25,0000212e,00002134
AkkeraKanjinchou,25,00002149,00002134
AkkeraKanjinchou,25,0000212f,00002137
AkkeraKanjinchou,26,0000215c,00002156
AkkeraKanjinchou,28,000021a3,0000216c
AkkeraKanjinchou,28,000021a8,00002175
AkkeraKanjinchou,28,0000219b,00002175
AkkeraKanjinchou,28,000021a9,000021a1
AkkeraKanjinchou,28,00002197,00002179
AkkeraKanjinchou,28,00002178,00002187
AkkeraKanjinchou,28,0000216d,00002198
AkkeraKanjinchou,28,00002191,00002175
AkkeraKanjinchou,29,000021e8,000021c0
AkkeraKanjinchou,29,000021c5,000021b2
AkkeraKanjinchou,29,000021e4,000021e2
AkkeraKanjinchou,29,000021ba,000021d1
AkkeraKanjinchou,29,000021d0,000021d4
AkkeraKanjinchou,30,00002226,000021ee
AkkeraKanjinchou,30,000021fe,000021ee
AkkeraKanjinchou,30,000021f2,00002220
AkkeraKanjinchou,30,00002210,0000221e
AkkeraKanjinchou,31,00002239,0000225b
AkkeraKanjinchou,31,0000224d,00002233
AkkeraKanjinchou,31,00002237,00002244
AkkeraKanjinchou,31,00002232,0000224f
AkkeraKanjinchou,31,00002232,00002247
AkkeraKanjinchou,31,0000225c,00002250
AkkeraKanjinchou,31,00002245,00002233
AkkeraKanjinchou,32,0000228a,00002291
AkkeraKanjinchou,32,0000227e,0000226a
AkkeraKanjinchou,32,00002275,00002299
AkkeraKanjinchou,32,0000227b,0000226a
AkkeraKanjinchou,32,00002280,0000228f
AkkeraKanjinchou,33,000022c2,000022cf
AkkeraKanjinchou,33,000022be,000022cf
AkkeraKanjinchou,34,000022e1,000022e3
AkkeraKanjinchou,34,000022d3,000022f2
AkkeraKanjinchou,34,000022ee,000022f2
AkkeraKanjinchou,34,000022ea,000022e3
AkkeraKanjinchou,35,000022ff,0000231b
AkkeraKanjinchou,35,00002317,0000230a
AkkeraKanjinchou,35,00002318,0000230a
AkkeraKanjinchou,35,00002323,0000230a
AkkeraKanjinchou,35,00002316,0000230a
AkkeraKanjinchou,36,00002355,0000232d
AkkeraKanjinchou,36,00002338,0000232d
AkkeraKanjinchou,36,0000234b,00002332
AkkeraKanjinchou,37,00002364,0000236d
AkkeraKanjinchou,38,00002378,00002376
AkkeraKanjinchou,38,00002373,0000237d
AkkeraKanjinchou,38,0000237a,00002376
AkkeraKanjinchou,38,0000237b,0000237d
AkkeraKanjinchou,39,0000239b,000023a1
AkkeraKanjinchou,39,000023a9,000023a1
AkkeraKanjinchou,39,0000238c,000023a1
AkkeraKanjinchou,39,0000238e,000023b0
AkkeraKanjinchou,39,000023b3,000023b0
AkkeraKanjinchou,40,000023fb,000023f4
AkkeraKanjinchou,40,000023c8,00002400
AkkeraKanjinchou,40,000023ef,000023fd
AkkeraKanjinchou,40,000023ea,000023d3
AkkeraKanjinchou,40,000023ca,000023f4
AkkeraKanjinchou,41,00002423,00002409
AkkeraKanjinchou,41,00002422,00002409
AkkeraKanjinchou,41,00002415,00002417
AkkeraKanjinchou,41,0000241c,00002417
AkkeraKanjinchou,41,0000242a,00002434
AkkeraKanjinchou,41,00002430,00002433
AkkeraKanjinchou,42,00002445,0000245b
AkkeraKanjinchou,42,0000245c,00002472
AkkeraKanjinchou,42,0000243e,00002472
AkkeraKanjinchou,42,00002476,00002472
AkkeraKanjinchou,42,0000244c,00002472
AkkeraKanjinchou,42,0000245f,0000245b
AkkeraKanjinchou,42,00002449,0000245b
AkkeraKanjinchou,43,000024b8,0000249f
AkkeraKanjinchou,43,000024a2,00002485
AkkeraKanjinchou,43,000024cb,0000249f
AkkeraKanjinchou,43,00002499,000024a9
AkkeraKanjinchou,43,000024c7,000024a9
AkkeraKanjinchou,43,0000248c,000024a1
AkkeraKanjinchou,44,00002525,00002518
AkkeraKanjinchou,44,000024e5,00002515
AkkeraKanjinchou,45,00002546,0000252f
AkkeraKanjinchou,45,00002569,0000252c
AkkeraKanjinchou,45,00002563,0000255b
AkkeraKanjinchou,45,00002531,0000252c
AkkeraKanjinchou,45,0000254f,0000252c
AkkeraKanjinchou,46,0000259d,00002581
AkkeraKanjinchou,46,0000257f,000025a3
AkkeraKanjinchou,48,000025d0,000025e3
AkkeraKanjinchou,48,000025bd,000025e3
AkkeraKanjinchou,49,00002625,0000262a
AkkeraKanjinchou,49,00002623,00002606
AkkeraKanjinchou,50,00002635,00002640
AkkeraKanjinchou,51,00002694,0000267c
AkkeraKanjinchou,52,000026b5,000026b2
AkkeraKanjinchou,52,000026c4,000026b2
AkkeraKanjinchou,53,00002701,000026d5
AkkeraKanjinchou,53,00002700,000026d5
AkkeraKanjinchou,54,00002736,00002725
AkkeraKanjinchou,55,00002751,0000274a
AkkeraKanjinchou,55,0000274c,0000274a
AkkeraKanjinchou,55,0000274b,0000275c
AkkeraKanjinchou,56,00002786,00002784
AkkeraKanjinchou,56,0000278c,00002784
AkkeraKanjinchou,56,00002793,00002784
AkkeraKanjinchou,56,00002790,00002784
AkkeraKanjinchou,58,0000279e,0000279d
AkkeraKanjinchou,58,0000279f,0000279d
AkkeraKanjinchou,59,000027dd,000027ce
AkkeraKanjinchou,59,000027cd,000027eb
AkkeraKanjinchou,59,000027e6,000027c6
AkkeraKanjinchou,59,000027c9,000027eb
AkkeraKanjinchou,59,000027d5,000027eb
AkkeraKanjinchou,60,00002802,000027f4
AkkeraKanjinchou,60,00002801,00002819
AkkeraKanjinchou,60,000027ff,00002814
AkkeraKanjinchou,60,00002804,000027fc
AkkeraKanjinchou,60,00002813,00002819
AkkeraKanjinchou,60,0000280c,0000281d
AkkeraKanjinchou,61,00002833,00002830
AkkeraKanjinchou,62,00002858,00002846
AkkeraKanjinchou,64,00002886,00002891
AkkeraKanjinchou,64,00002883,00002899
AkkeraKanjinchou,65,000028a6,000028c1
AkkeraKanjinchou,65,000028c7,000028b9
AkkeraKanjinchou,66,000028d5,000028e1
AkkeraKanjinchou,66,000028cf,000028de
AkkeraKanjinchou,67,000028ec,000028fb
AkkeraKanjinchou,67,000028fc,000028fb
AkkeraKanjinchou,68,00002903,00002904
AkkeraKanjinchou,68,0000290c,00002904
